transaction_id,customer_id,amount,account_age_days,transactions_1h,transactions_24h,failed_attempts_24h,hour,device_age_days,is_fraud
TXN002101,1199,1169.81,55,4,2,0,17,562,0
TXN002102,2359,3865.22,153,4,4,0,8,848,0
TXN002103,1143,323.46,456,3,2,0,12,12,0
TXN002104,2475,1691.32,286,1,8,0,8,623,0
TXN002105,1994,712.27,36,1,5,1,13,141,0
TXN002106,2162,10300.52,818,3,8,0,21,785,0
TXN002107,303,7468.35,910,1,6,0,10,507,0
TXN002108,2792,16903.91,797,1,7,2,18,344,0
TXN002109,588,476.0,923,2,2,0,23,348,0
TXN002110,987,1144.36,885,1,5,1,21,424,0
TXN002111,1864,1720.21,256,0,5,1,19,17,0
TXN002112,345,498.82,178,2,2,1,16,155,0
TXN002113,814,1283.4,548,4,10,0,7,830,0
TXN002114,1988,3264.21,254,2,6,1,12,278,0
TXN002115,2849,566.55,508,0,9,1,12,831,0
TXN002116,1311,471.53,674,0,10,1,9,993,0
TXN002117,2000,435.46,21,1,5,0,13,12,0
TXN002118,1678,218.67,806,1,3,0,14,327,0
TXN002119,1328,3055.78,75,0,4,2,23,570,0
TXN002120,1093,470.22,993,2,6,1,15,627,0
TXN002121,2409,414.33,719,0,4,1,10,924,0
TXN002122,1010,2069.13,460,0,1,1,10,973,0
TXN002123,704,1082.75,984,2,8,0,17,831,0
TXN002124,575,583.69,178,1,2,0,18,412,0
TXN002125,1609,2900.84,382,1,8,1,19,813,0
TXN002126,1113,556.39,37,2,6,1,1,44,0
TXN002127,688,80.45,971,1,6,1,1,778,0
TXN002128,2829,5431.07,120,1,7,0,7,282,0
TXN002129,2633,405.92,915,0,4,2,10,328,0
TXN002130,2637,462.78,630,3,5,1,14,669,0
TXN002131,489,465.24,1,2,9,1,3,744,0
TXN002132,1348,1177.94,721,0,4,1,12,946,0
TXN002133,494,789.11,936,2,7,0,4,346,0
TXN002134,1668,3589.2,311,1,8,1,2,925,0
TXN002135,1638,7896.2,208,2,2,0,16,347,0
TXN002136,19,485.39,154,2,6,3,10,503,0
TXN002137,2445,355.81,762,1,8,0,20,972,0
TXN002138,1001,586.23,683,4,5,1,7,794,0
TXN002139,851,1857.28,315,0,10,0,6,321,0
TXN002140,1389,953.72,307,3,5,1,11,763,0
TXN002141,1355,601.55,504,3,5,0,16,530,0
TXN002142,1368,231.27,619,3,10,0,14,689,0
TXN002143,822,77.43,655,4,4,1,18,388,0
TXN002144,455,328.43,520,3,3,1,6,783,0
TXN002145,1625,5000.53,606,0,4,1,0,640,0
TXN002146,2773,1850.46,910,1,5,0,9,304,0
TXN002147,711,871.45,97,3,9,0,16,490,0
TXN002148,2191,2632.64,490,2,4,0,12,630,0
TXN002149,917,233.82,7,1,7,0,22,993,0
TXN002150,2876,1173.92,786,0,2,1,23,990,0
TXN002151,2653,128.56,12,0,4,0,4,33,0
TXN002152,1497,1661.08,514,4,9,2,8,730,0
TXN002153,1441,1497.3,946,0,2,2,23,276,0
TXN002154,305,1540.67,349,1,5,0,10,570,0
TXN002155,736,4452.15,917,2,7,0,10,374,0
TXN002156,2339,2782.75,7,0,4,0,7,884,0
TXN002157,1964,257.06,500,3,10,1,4,443,0
TXN002158,2150,4533.56,475,1,6,2,13,333,0
TXN002159,2010,852.91,524,1,6,0,18,64,0
TXN002160,2915,103.11,852,1,0,1,9,834,0
TXN002161,2890,962.46,57,0,6,2,23,184,0
TXN002162,962,2384.05,590,1,8,0,23,967,0
TXN002163,2990,324.85,586,0,2,2,17,579,0
TXN002164,1027,5428.56,233,2,5,0,14,369,0
TXN002165,2133,362.14,791,0,3,1,17,695,0
TXN002166,2376,615.66,30,5,4,0,22,309,0
TXN002167,2864,493.89,367,3,4,1,12,231,0
TXN002168,1474,141.07,826,2,4,0,6,563,0
TXN002169,2502,333.03,607,3,3,0,16,465,0
TXN002170,1948,466.74,820,0,5,0,8,164,0
TXN002171,2677,938.12,56,4,9,0,3,351,0
TXN002172,1178,29.91,10,0,9,1,21,716,0
TXN002173,665,2591.17,915,0,7,1,10,404,0
TXN002174,12,2560.63,147,0,4,1,14,169,0
TXN002175,1157,4526.72,364,2,3,1,21,161,0
TXN002176,304,183.1,599,2,5,0,9,60,0
TXN002177,1764,771.7,253,1,3,2,7,575,0
TXN002178,2831,3393.86,699,3,5,0,23,83,0
TXN002179,43,3763.09,940,1,3,0,4,505,1
TXN002180,944,6468.61,745,1,4,1,23,584,0
TXN002181,2391,1240.49,253,0,4,1,21,768,0
TXN002182,1350,1025.39,443,4,3,0,0,514,0
TXN002183,2546,169.1,736,6,5,1,12,191,0
TXN002184,2412,3935.73,340,5,5,1,4,841,0
TXN002185,891,631.2,516,0,4,0,6,929,0
TXN002186,2475,1142.22,353,0,3,1,19,796,0
TXN002187,1005,1054.27,624,0,6,2,9,4,0
TXN002188,21,61.96,705,2,5,1,23,607,0
TXN002189,407,414.16,653,2,4,0,23,111,0
TXN002190,2667,1890.62,323,1,4,1,23,946,0
TXN002191,1015,1034.52,140,3,5,1,7,20,0
TXN002192,336,1908.72,861,0,7,2,23,602,0
TXN002193,1839,2809.09,951,1,6,1,7,78,0
TXN002194,1148,408.34,445,1,5,0,18,554,0
TXN002195,2447,591.0,95,3,7,0,16,507,0
TXN002196,2841,925.72,553,0,9,0,0,503,0
TXN002197,1828,2774.42,420,2,3,1,23,706,0
TXN002198,715,828.06,514,7,3,1,2,953,0
TXN002199,51,129.37,790,1,1,1,6,132,0
TXN002200,324,864.53,150,1,4,0,9,17,0
TXN002201,789,2643.67,553,1,4,1,14,452,0
TXN002202,141,5588.26,351,1,6,0,19,743,0
TXN002203,470,1535.62,116,0,4,1,10,691,0
TXN002204,787,184.34,632,6,8,0,10,132,0
TXN002205,1826,673.41,237,2,9,1,15,266,0
TXN002206,1358,1939.27,270,0,4,0,5,540,0
TXN002207,1917,3100.93,861,1,1,0,11,842,0
TXN002208,964,2015.22,291,1,4,1,6,35,0
TXN002209,373,810.84,434,2,3,1,16,857,0
TXN002210,2542,3072.41,9,1,4,0,0,966,0
TXN002211,1693,508.43,751,2,5,1,7,566,0
TXN002212,2799,1368.65,630,0,5,1,6,239,0
TXN002213,1180,2696.59,864,1,5,0,18,14,0
TXN002214,2339,2190.67,827,1,4,1,9,216,0
TXN002215,1672,2250.51,824,2,11,0,23,734,0
TXN002216,106,2183.53,475,1,8,0,2,772,0
TXN002217,1444,311.55,522,2,5,0,1,345,0
TXN002218,2718,1119.98,537,0,9,0,1,803,0
TXN002219,1682,368.3,685,0,5,1,22,39,0
TXN002220,2,774.82,737,1,5,2,2,733,0
TXN002221,2637,269.72,11,0,2,1,14,712,0
TXN002222,2692,1658.98,613,3,5,0,0,721,0
TXN002223,2138,103.73,777,2,8,1,21,631,0
TXN002224,350,2300.17,903,4,10,1,8,498,0
TXN002225,1287,1117.02,327,2,4,1,19,99,0
TXN002226,1063,10749.25,930,2,5,1,8,797,0
TXN002227,2957,857.89,595,0,4,1,15,50,0
TXN002228,2207,857.59,276,2,10,0,16,139,0
TXN002229,2360,2487.51,370,1,9,0,18,200,0
TXN002230,445,919.85,490,2,1,1,23,348,0
TXN002231,2346,1525.08,345,1,4,1,10,629,0
TXN002232,952,3616.57,773,1,5,1,7,293,0
TXN002233,36,795.51,368,1,5,0,21,106,0
TXN002234,1108,4602.3,733,2,3,0,13,99,0
TXN002235,1476,146.21,311,0,2,0,21,410,0
TXN002236,1799,7511.39,731,1,1,0,5,500,0
TXN002237,1846,128.28,601,2,8,0,21,54,0
TXN002238,1409,5555.95,485,3,1,0,11,283,0
TXN002239,1196,116.77,15,0,2,0,2,873,0
TXN002240,1400,11809.99,758,1,3,0,1,335,0
TXN002241,1709,1330.16,688,0,10,2,20,20,0
TXN002242,1386,352.88,4,1,4,2,5,74,0
TXN002243,2607,10281.93,846,2,7,1,2,901,0
TXN002244,2939,296.89,376,2,2,1,23,923,0
TXN002245,2189,834.79,369,4,4,1,22,282,0
TXN002246,2935,24975.6,465,2,6,0,11,768,0
TXN002247,1301,1762.78,533,1,1,2,3,143,0
TXN002248,2774,96.43,720,3,9,0,11,793,0
TXN002249,1244,790.01,986,1,4,0,13,236,0
TXN002250,521,710.44,137,2,0,1,16,18,0
TXN002251,1807,1375.02,834,1,4,1,23,663,0
TXN002252,10,1039.68,363,3,2,0,13,883,0
TXN002253,984,2111.22,975,2,6,3,0,741,0
TXN002254,2426,175.27,931,1,3,0,4,761,0
TXN002255,1657,568.22,216,0,1,0,20,558,0
TXN002256,1661,1594.34,368,1,6,0,12,374,0
TXN002257,2730,439.41,117,2,3,0,10,31,0
TXN002258,2632,4085.23,179,2,3,0,6,951,0
TXN002259,2200,450.08,246,1,0,2,15,577,0
TXN002260,720,1302.44,128,0,10,1,17,27,0
TXN002261,1073,966.86,358,1,3,1,20,655,0
TXN002262,859,324.53,78,0,4,0,13,379,0
TXN002263,1317,1179.2,741,1,3,0,7,321,0
TXN002264,1604,227.17,293,2,4,1,20,910,0
TXN002265,50,643.98,774,3,3,1,4,832,0
TXN002266,2712,1137.21,82,1,6,3,20,870,0
TXN002267,2579,197.79,342,2,9,1,9,737,0
TXN002268,2905,2317.4,338,0,9,3,23,174,0
TXN002269,146,1498.84,819,2,7,2,6,770,0
TXN002270,915,2076.42,578,0,8,1,3,497,0
TXN002271,1463,1099.89,96,2,1,0,23,762,0
TXN002272,2290,275.66,145,2,6,0,2,36,0
TXN002273,581,1096.54,577,0,6,1,10,41,0
TXN002274,2735,2316.28,521,2,9,1,5,916,0
TXN002275,1585,262.86,397,1,4,1,3,512,0
TXN002276,483,289.17,996,2,7,1,17,123,0
TXN002277,1250,816.23,357,3,1,1,0,403,0
TXN002278,673,702.33,186,3,2,0,14,432,0
TXN002279,631,1075.57,670,3,8,1,14,11,0
TXN002280,2709,772.76,543,1,7,1,12,574,0
TXN002281,662,1328.76,151,2,10,1,8,118,0
TXN002282,2853,4751.34,319,2,5,0,3,702,0
TXN002283,2467,2092.4,754,0,2,0,11,881,0
TXN002284,988,1173.07,668,2,5,1,8,321,0
TXN002285,1547,290.6,59,2,8,1,6,655,0
TXN002286,650,461.1,10,2,4,0,12,514,0
TXN002287,969,3011.16,857,2,3,0,16,66,0
TXN002288,2638,625.04,124,2,4,0,9,710,0
TXN002289,1101,343.33,356,1,5,2,4,59,0
TXN002290,2557,13597.48,346,0,4,1,5,544,0
TXN002291,441,6831.85,794,0,2,0,7,777,0
TXN002292,921,944.5,237,0,5,0,5,146,0
TXN002293,770,299.11,333,1,7,2,7,197,0
TXN002294,1344,2612.42,17,4,6,0,0,766,0
TXN002295,1827,609.06,424,2,5,2,2,247,0
TXN002296,263,3185.1,324,2,3,1,0,598,0
TXN002297,1578,609.8,23,1,6,1,13,904,0
TXN002298,2685,7898.87,931,1,4,0,20,815,0
TXN002299,2507,588.46,459,2,7,0,18,974,0
TXN002300,999,18726.22,460,0,7,2,17,315,0
TXN002301,700,1385.85,521,1,6,1,22,67,0
TXN002302,2350,5774.27,719,9,3,0,13,501,0
TXN002303,1604,573.57,557,0,8,0,17,921,0
TXN002304,1242,227.32,421,2,5,1,11,433,1
TXN002305,1126,68.89,965,3,7,0,2,503,0
TXN002306,2602,5074.2,403,1,7,0,5,89,0
TXN002307,2336,1189.89,331,1,1,1,3,118,0
TXN002308,1191,245.4,457,0,7,0,7,815,0
TXN002309,2669,5333.93,483,0,1,0,6,389,0
TXN002310,1006,4390.48,498,2,5,0,14,925,0
TXN002311,36,5760.98,27,2,10,1,6,791,0
TXN002312,744,219.7,397,3,5,0,2,225,0
TXN002313,1765,4893.65,953,2,7,1,7,909,0
TXN002314,353,1738.63,188,4,5,0,7,356,0
TXN002315,1923,6082.36,140,1,2,0,7,459,0
TXN002316,73,2103.33,521,5,4,2,10,432,0
TXN002317,2696,1349.67,746,2,6,0,10,593,0
TXN002318,1377,4974.01,92,3,3,0,3,161,0
TXN002319,1915,3048.12,77,1,2,2,2,363,0
TXN002320,1094,4016.31,852,3,8,0,18,685,0
TXN002321,2473,610.54,244,3,1,2,18,475,0
TXN002322,708,891.68,845,0,2,0,20,761,0
TXN002323,1805,136.92,667,0,5,0,4,325,0
TXN002324,2609,559.95,730,2,5,2,11,738,0
TXN002325,2876,2831.25,959,3,9,2,16,5,0
TXN002326,956,2158.19,989,0,7,0,16,829,0
TXN002327,2565,338.51,797,3,6,0,20,848,0
TXN002328,2476,5109.28,662,0,5,0,1,519,0
TXN002329,160,38858.82,841,2,3,2,11,49,0
TXN002330,2197,371.2,88,2,3,0,11,769,0
TXN002331,2824,856.57,618,2,7,0,21,922,0
TXN002332,1736,520.13,915,1,6,1,2,526,0
TXN002333,1586,978.61,294,3,6,2,12,169,0
TXN002334,67,1523.38,95,2,4,2,3,101,0
TXN002335,2429,474.95,253,2,4,2,19,114,0
TXN002336,58,786.58,551,4,8,0,21,936,0
TXN002337,342,1217.67,399,1,5,1,20,581,0
TXN002338,1154,1931.25,767,5,6,1,14,559,0
TXN002339,2775,6372.78,54,1,7,1,11,37,0
TXN002340,1196,1077.74,928,1,2,2,14,661,0
TXN002341,2818,558.8,243,1,1,1,14,546,0
TXN002342,2662,2529.07,110,2,1,0,1,609,0
TXN002343,1233,1772.61,766,0,7,0,3,440,0
TXN002344,2402,870.1,624,1,8,0,15,727,0
TXN002345,1495,1962.59,686,3,8,0,4,499,0
TXN002346,1822,692.44,701,2,9,1,4,902,0
TXN002347,116,580.3,221,1,9,0,9,858,0
TXN002348,662,112.26,761,2,3,1,17,161,0
TXN002349,1466,739.88,564,0,8,0,16,397,0
TXN002350,2501,132.29,162,3,10,1,6,427,0
TXN002351,1869,509.14,969,2,7,0,2,471,0
TXN002352,2335,2198.16,35,0,3,1,4,227,0
TXN002353,1017,180.15,966,2,6,1,8,234,0
TXN002354,311,873.22,37,4,2,2,1,375,0
TXN002355,208,1186.27,846,3,4,0,23,802,0
TXN002356,2666,823.6,829,1,4,1,20,789,0
TXN002357,2494,615.48,623,1,5,2,6,955,0
TXN002358,2718,1620.46,370,2,4,1,22,196,0
TXN002359,633,1913.94,177,1,5,1,3,342,0
TXN002360,2103,1098.64,521,1,2,1,22,440,0
TXN002361,2960,657.92,275,1,5,0,21,468,0
TXN002362,657,3095.43,983,0,4,0,10,338,0
TXN002363,1424,227.49,633,2,3,3,10,181,0
TXN002364,1932,2502.02,105,2,4,1,9,251,0
TXN002365,2563,1814.62,156,2,7,0,3,7,0
TXN002366,1680,1392.47,336,1,5,1,5,82,0
TXN002367,237,1083.69,26,1,9,0,3,735,0
TXN002368,348,113.53,934,2,8,0,8,68,0
TXN002369,2675,5795.42,296,0,3,0,10,841,0
TXN002370,630,3000.11,537,1,5,1,15,439,1
TXN002371,1541,345.96,355,3,6,1,9,309,0
TXN002372,2004,2725.95,886,3,6,3,16,367,0
TXN002373,1272,1375.55,69,3,7,0,17,992,0
TXN002374,364,544.79,327,4,10,1,14,507,0
TXN002375,2369,4583.2,151,3,4,0,12,455,0
TXN002376,286,653.93,857,0,3,1,23,492,0
TXN002377,149,5582.28,577,0,5,1,20,872,0
TXN002378,1108,2082.11,662,4,5,1,5,319,0
TXN002379,2454,3456.01,320,3,8,1,11,210,0
TXN002380,456,2197.12,757,1,1,0,21,288,0
TXN002381,1767,2078.24,452,1,2,0,16,974,0
TXN002382,800,1419.81,570,1,5,0,22,666,0
TXN002383,1185,458.43,668,3,7,0,17,564,0
TXN002384,1013,1182.08,112,3,5,0,6,557,0
TXN002385,2832,3293.38,635,3,3,0,13,625,0
TXN002386,2508,2599.6,462,2,5,0,10,770,0
TXN002387,1524,2001.2,865,1,4,0,9,162,0
TXN002388,2786,88.69,964,4,2,0,20,106,0
TXN002389,2557,849.06,362,0,2,0,19,595,0
TXN002390,481,748.49,203,1,6,1,8,362,0
TXN002391,1687,291.81,487,2,5,1,8,34,0
TXN002392,2162,3243.83,480,0,5,0,5,372,0
TXN002393,2797,96.51,4,1,8,1,0,614,0
TXN002394,1602,2992.79,129,1,6,0,0,870,0
TXN002395,2409,5405.03,26,1,3,0,9,608,0
TXN002396,341,852.51,801,0,6,2,17,280,0
TXN002397,2818,1003.04,977,1,7,1,17,281,0
TXN002398,2011,3501.94,27,0,3,0,9,369,0
TXN002399,2809,438.61,42,2,8,0,15,345,0
TXN002400,2497,2423.41,965,0,7,1,7,551,0
TXN002401,1867,364.54,583,0,4,2,10,733,0
TXN002402,835,254.44,64,2,9,1,11,33,0
TXN002403,1204,1564.29,25,1,7,4,18,470,0
TXN002404,1726,1062.07,72,1,4,1,0,27,0
TXN002405,1690,139.04,482,2,5,3,5,370,0
TXN002406,311,5993.15,873,1,1,0,23,795,0
TXN002407,262,666.7,900,0,4,1,14,738,0
TXN002408,1443,2023.97,268,3,9,2,10,477,1
TXN002409,406,7526.76,826,2,5,2,12,116,0
TXN002410,2191,1476.05,95,1,5,1,5,244,0
TXN002411,342,5054.08,395,3,4,3,3,571,0
TXN002412,1340,389.29,869,4,8,1,9,297,0
TXN002413,244,6034.1,364,3,5,1,7,978,0
TXN002414,490,407.06,315,2,3,0,13,10,0
TXN002415,12,552.6,117,2,5,2,16,101,0
TXN002416,561,191.41,164,4,3,1,5,951,0
TXN002417,42,1513.39,877,3,2,0,23,192,0
TXN002418,2726,2338.14,790,2,9,0,3,494,0
TXN002419,594,2752.24,577,4,1,0,8,561,0
TXN002420,1453,196.78,306,1,8,1,14,933,0
TXN002421,1827,1719.81,772,2,2,0,17,630,0
TXN002422,1694,1797.91,740,0,3,1,18,197,0
TXN002423,134,2293.25,200,1,5,0,22,336,0
TXN002424,948,433.86,985,0,8,1,9,372,0
TXN002425,73,54.25,732,1,5,0,13,442,0
TXN002426,399,2560.03,180,3,2,0,6,677,0
TXN002427,1429,920.58,358,3,8,1,1,861,0
TXN002428,2626,1535.01,740,2,9,0,6,288,0
TXN002429,2907,978.94,996,0,6,2,3,621,0
TXN002430,130,1453.02,252,2,10,0,7,924,0
TXN002431,2979,2655.91,299,1,8,0,7,802,0
TXN002432,1812,118.1,873,0,10,0,22,859,0
TXN002433,2002,4312.29,430,2,8,2,1,242,0
TXN002434,266,881.33,4,2,5,0,22,190,0
TXN002435,1561,7727.1,653,1,3,0,3,993,0
TXN002436,1986,631.85,678,1,5,0,23,452,0
TXN002437,793,484.0,254,2,7,0,7,116,0
TXN002438,2301,917.81,941,1,8,0,0,275,0
TXN002439,2870,1998.16,665,0,3,0,15,48,0
TXN002440,1313,789.01,579,4,4,2,23,241,0
TXN002441,164,2179.86,567,4,4,1,11,690,0
TXN002442,95,689.14,96,2,6,0,11,306,0
TXN002443,1806,1143.52,167,1,0,1,19,918,0
TXN002444,2881,16056.41,833,1,2,1,12,663,0
TXN002445,1134,1683.65,331,0,5,0,17,984,0
TXN002446,2384,1853.8,898,1,2,0,23,956,0
TXN002447,822,187.34,965,2,4,0,14,573,0
TXN002448,238,5569.97,888,5,7,0,3,740,0
TXN002449,2429,3943.24,854,1,4,0,5,67,0
TXN002450,2947,465.29,62,0,5,0,21,5,0
TXN002451,2531,3850.93,174,3,6,0,9,926,0
TXN002452,1961,1629.06,253,1,8,0,23,905,0
TXN002453,2950,1159.45,461,2,5,0,20,334,0
TXN002454,1049,5162.35,624,3,5,2,6,449,0
TXN002455,1677,593.03,215,1,3,1,12,481,0
TXN002456,2530,460.9,239,2,7,1,5,395,0
TXN002457,2965,1406.8,415,2,6,0,14,319,1
TXN002458,964,2067.04,739,1,3,1,13,375,0
TXN002459,537,3496.71,742,0,8,0,21,852,0
TXN002460,1604,914.94,745,1,4,0,0,783,0
TXN002461,1980,395.55,675,2,9,1,20,954,0
TXN002462,128,22794.65,126,1,3,1,20,418,0
TXN002463,92,297.7,941,1,4,2,17,283,0
TXN002464,543,1171.62,253,1,7,1,8,467,0
TXN002465,846,2795.17,845,1,8,2,23,675,0
TXN002466,1682,4364.89,950,2,4,1,19,788,0
TXN002467,1852,555.24,711,1,6,1,17,91,0
TXN002468,2495,115.6,197,1,5,0,15,392,0
TXN002469,390,540.06,634,2,11,0,20,174,0
TXN002470,2720,3082.78,413,1,6,0,9,936,0
TXN002471,1885,2356.65,456,3,4,2,6,753,0
TXN002472,43,2450.74,776,2,8,0,22,746,0
TXN002473,254,2576.01,54,1,6,2,22,998,0
TXN002474,1084,5475.84,647,2,6,0,5,392,0
TXN002475,2711,432.22,339,0,4,1,14,95,0
TXN002476,2515,260.48,359,1,9,1,2,124,0
TXN002477,2335,1710.56,151,1,2,1,6,77,0
TXN002478,1541,311.62,100,2,5,0,17,568,0
TXN002479,1954,241.51,234,2,8,2,8,662,0
TXN002480,2826,4763.57,544,0,9,2,4,344,0
TXN002481,2393,1480.94,62,1,2,0,14,352,0
TXN002482,642,1134.78,941,2,8,1,14,808,0
TXN002483,2430,1163.43,196,0,0,1,15,519,0
TXN002484,690,965.49,542,1,4,0,5,308,0
TXN002485,1277,4725.31,755,1,3,0,23,910,0
TXN002486,1951,178.12,106,1,4,0,4,53,0
TXN002487,1080,169.49,295,2,6,0,13,786,0
TXN002488,1487,356.5,645,0,7,2,16,271,0
TXN002489,457,1551.53,451,2,7,2,9,795,0
TXN002490,983,9570.23,534,0,4,1,11,357,0
TXN002491,2131,3111.63,156,3,4,0,20,435,0
TXN002492,1123,2232.62,406,1,6,1,21,961,0
TXN002493,149,996.41,896,3,5,0,12,253,0
TXN002494,1353,221.62,726,1,5,2,20,975,0
TXN002495,1180,2034.46,738,1,5,0,0,571,0
TXN002496,190,12470.99,797,0,3,1,0,570,0
TXN002497,883,822.16,683,1,6,0,3,406,0
TXN002498,2311,559.58,554,0,5,0,15,202,0
TXN002499,400,826.92,572,5,1,1,15,26,0
TXN002500,2812,2252.29,375,0,6,0,15,472,0
TXN002501,609,1253.98,589,1,8,0,10,445,0
TXN002502,1796,3268.27,455,1,4,0,22,591,0
TXN002503,1639,1053.48,202,1,5,1,3,941,0
TXN002504,1576,821.22,732,1,5,1,20,829,0
TXN002505,2833,1443.47,452,0,7,0,14,591,0
TXN002506,2149,573.88,187,3,6,1,4,206,0
TXN002507,1383,8856.6,608,2,3,1,4,202,0
TXN002508,1404,2944.63,854,4,5,1,11,225,0
TXN002509,820,293.06,724,0,5,0,13,45,0
TXN002510,820,448.13,368,1,7,1,11,890,0
TXN002511,420,2161.17,340,0,6,3,3,410,0
TXN002512,124,1366.46,262,0,8,0,22,209,0
TXN002513,422,1576.58,841,1,7,1,0,784,0
TXN002514,1509,870.83,924,2,5,1,19,465,0
TXN002515,1598,1893.55,589,1,1,2,4,523,0
TXN002516,768,895.76,543,0,6,1,22,249,0
TXN002517,2045,2156.1,551,3,2,0,10,176,0
TXN002518,2531,2772.86,306,4,4,0,18,350,0
TXN002519,2567,7540.84,846,3,4,1,17,140,0
TXN002520,2203,591.32,726,0,8,2,19,184,0
TXN002521,2140,1082.1,638,0,5,2,6,974,0
TXN002522,1550,253.97,165,2,4,0,14,848,0
TXN002523,2503,9813.49,758,3,6,1,17,55,0
TXN002524,1765,102.45,621,0,8,1,6,464,0
TXN002525,2045,8262.18,88,1,6,0,7,907,0
TXN002526,2646,1226.8,200,1,9,1,5,226,0
TXN002527,510,1811.87,271,0,6,1,8,899,0
TXN002528,1207,898.92,51,3,8,1,11,101,0
TXN002529,386,1138.33,489,1,4,0,16,432,0
TXN002530,1598,2220.97,198,4,3,0,17,416,0
TXN002531,2453,153.86,23,1,6,0,19,343,0
TXN002532,2294,501.42,665,2,4,0,23,124,0
TXN002533,742,397.79,223,1,5,1,2,401,0
TXN002534,2709,1875.98,942,0,3,1,23,112,0
TXN002535,2698,1102.39,221,1,2,0,19,298,0
TXN002536,1912,2302.42,663,2,3,0,10,268,0
TXN002537,1447,1336.39,266,2,3,1,20,503,0
TXN002538,901,3906.15,73,1,3,0,18,803,0
TXN002539,2113,451.09,881,1,10,1,11,883,0
TXN002540,2261,1175.9,77,1,3,1,21,542,0
TXN002541,2010,4151.55,544,1,5,0,15,736,0
TXN002542,242,3265.58,881,0,5,1,18,130,0
TXN002543,2541,185.75,435,2,7,1,8,866,0
TXN002544,2386,322.04,937,0,6,0,21,468,0
TXN002545,2021,994.11,65,0,9,1,16,905,0
TXN002546,173,827.32,961,2,3,3,9,937,0
TXN002547,672,1013.83,357,3,6,1,2,291,0
TXN002548,164,2851.01,936,1,7,1,15,854,0
TXN002549,465,1551.94,18,1,4,0,7,414,0
TXN002550,497,1664.42,676,2,7,1,17,412,0
TXN002551,700,2452.19,799,1,4,0,10,767,0
TXN002552,2443,3979.89,566,3,7,0,23,900,0
TXN002553,703,28.02,575,1,6,3,9,557,0
TXN002554,1941,689.56,769,0,5,0,21,106,0
TXN002555,2356,380.1,751,4,5,2,3,305,0
TXN002556,1792,1939.88,436,1,11,1,12,732,0
TXN002557,183,629.85,996,1,5,2,17,694,0
TXN002558,629,1201.15,441,0,4,0,2,610,0
TXN002559,2558,3049.01,9,1,2,0,1,960,0
TXN002560,1732,531.88,470,1,2,1,9,19,0
TXN002561,546,1694.9,632,2,4,0,12,865,0
TXN002562,1588,7076.92,348,1,6,0,19,164,0
TXN002563,624,2974.82,602,2,5,1,20,19,0
TXN002564,594,163.54,372,2,6,0,11,918,0
TXN002565,744,772.71,970,2,5,0,4,805,0
TXN002566,1769,1680.72,824,1,7,0,16,174,0
TXN002567,1460,2128.86,175,3,7,0,16,511,0
TXN002568,1949,810.12,515,3,2,1,4,32,0
TXN002569,2602,508.9,130,1,10,1,17,815,0
TXN002570,2069,1189.53,566,3,6,0,19,791,0
TXN002571,2602,297.6,293,3,6,0,4,477,0
TXN002572,2445,4103.85,696,0,5,1,5,181,0
TXN002573,2673,10325.97,927,2,5,1,8,926,0
TXN002574,105,1760.99,353,2,10,2,18,398,0
TXN002575,2240,829.71,224,1,3,0,14,859,0
TXN002576,17,3391.68,524,0,7,2,8,919,0
TXN002577,393,2769.2,954,1,5,1,18,577,0
TXN002578,425,787.88,707,0,5,1,17,803,0
TXN002579,2177,1035.45,759,1,4,2,21,763,0
TXN002580,572,527.72,509,2,3,0,4,687,0
TXN002581,2077,1336.25,368,1,6,1,22,32,0
TXN002582,1121,1569.78,666,3,8,0,15,804,0
TXN002583,242,430.02,590,2,5,2,2,653,0
TXN002584,2280,301.99,652,1,5,0,16,633,0
TXN002585,789,223.36,500,1,6,0,2,948,0
TXN002586,715,1807.76,90,3,2,2,12,689,0
TXN002587,759,1081.63,656,0,4,0,11,413,0
TXN002588,2850,991.99,949,3,7,0,13,528,0
TXN002589,776,1914.92,72,0,7,0,4,20,0
TXN002590,2774,371.98,433,1,7,2,15,506,0
TXN002591,2248,303.6,689,3,3,0,10,361,0
TXN002592,2993,1464.54,348,2,7,0,18,369,0
TXN002593,79,137.77,263,2,7,1,18,103,0
TXN002594,856,803.69,271,3,3,1,8,168,0
TXN002595,2515,21157.2,509,1,1,0,9,296,0
TXN002596,2629,217.4,508,4,3,2,21,933,0
TXN002597,1440,654.79,617,1,4,1,12,633,0
TXN002598,2988,85.84,420,0,6,0,22,539,0
TXN002599,2497,828.43,72,5,4,0,11,480,0
TXN002600,2135,11612.57,74,0,6,1,8,459,0
TXN002601,2149,1920.42,655,1,6,1,21,340,0
TXN002602,1032,525.03,503,0,4,3,5,343,0
TXN002603,845,15028.34,574,0,4,2,0,610,0
TXN002604,87,135.53,146,3,6,2,16,788,0
TXN002605,2091,1890.76,46,3,8,0,13,647,0
TXN002606,408,1185.47,741,3,7,0,18,135,0
TXN002607,2712,815.31,105,3,10,1,7,210,0
TXN002608,1669,2888.55,109,1,3,0,9,616,0
TXN002609,148,265.5,317,2,4,0,18,272,0
TXN002610,2325,1595.83,121,2,2,0,19,155,1
TXN002611,232,1370.31,499,1,6,1,13,203,0
TXN002612,1951,385.59,43,1,2,1,22,93,0
